dispatcher,reopt,original_load
710.48,710.476,1249.97
774.64,774.636,1301.18
1145.35,1147.43,1293.87
1005.88,1006.18,1281.67
1147.43,1147.43,1307.62
1137.69,1137.69,1137.69
888.54,888.54,888.54
864.12,864.12,864.12
664.81,664.81,664.81
640.38,640.38,640.38
384.61,384.61,384.61
322.79,322.79,322.79
315.62,310.56,310.56
315.62,310.56,310.56
338.38,310.56,310.56
391.48,310.56,310.56
353.14,322.79,322.79
405.22,384.99,384.99
503.81,465.88,465.88
581.19,581.189,588.29
1121.90,1121.9,1275.62
907.22,907.215,1238.89
873.72,873.721,1189.94
865.95,865.953,1189.9
766.23,766.225,1140.09
836.10,836.096,1189.91
752.60,752.624,1266.01
1134.93,1135.59,1269.68
1147.43,1147.43,1334.49
1147.43,1147.43,1195.36
958.58,958.58,958.58
887.18,887.18,887.18
664.82,664.82,664.82
640.39,640.39,640.39
387.14,384.61,384.61
322.79,322.79,322.79
315.62,310.56,310.56
315.62,310.56,310.56
315.62,310.56,310.56
315.62,310.56,310.56
322.79,322.79,322.79
387.14,384.61,384.61
480.95,465.78,465.78
614.03,588.26,588.26
1121.67,1121.67,1275.6
944.81,944.811,1238.89
1007.62,1007.62,1189.96
783.02,783.019,1260.48
805.01,805.006,1215.84
839.94,840.603,1271.07
978.00,978,1288.58
1096.94,1097.34,1292.21
1147.43,1147.43,1344.41
1147.43,1147.43,1220.32
950.54,950.54,950.54
864.12,864.12,864.12
711.12,711.12,711.12
654.03,651.5,651.5
387.14,384.61,384.61
322.79,322.79,322.79
315.62,310.56,310.56
315.62,310.56,310.56
315.62,310.56,310.56
315.62,310.56,310.56
322.79,322.79,322.79
458.71,385.37,385.37
503.81,465.88,465.88
618.15,588.27,588.27
1147.43,1147.43,1275.51
1095.49,1095.49,1238.77
987.44,987.443,1190.04
753.96,753.962,1220.98
668.42,668.415,1238.82
399.14,399.134,1294.74
879.40,879.592,1320.92
1084.21,1084.16,1332.29
1147.43,1147.43,1306.38
1137.65,1137.65,1137.65
888.50,888.5,888.5
864.07,864.07,864.07
664.77,664.77,664.77
640.35,640.35,640.35
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
465.77,465.77,465.77
573.82,573.818,588.23
1138.53,1138.53,1275.54
841.97,841.97,1238.81
674.56,674.556,1190.03
759.22,759.217,1192.19
317.10,317.098,1143.57
490.14,490.139,1193.59
655.76,655.757,1263.34
904.10,904.102,1237.03
1147.13,1147.13,1259.29
1137.67,1137.67,1137.67
888.51,888.51,888.51
864.08,864.08,864.08
664.77,664.77,664.77
640.35,640.35,640.35
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
465.80,465.8,465.8
338.11,338.108,438.78
180.80,180.797,777.31
0.00,0,740.61
0.00,0,691.63
0.00,0,691.58
0.00,0,691.56
0.00,0,691.54
0.00,0,366.28
0.00,0,366.31
118.64,282.235,424.68
323.16,402.86,402.86
332.97,370.72,370.72
327.40,346.28,346.28
327.40,346.28,346.28
321.84,321.84,321.84
295.67,115.832,297.77
255.96,274.84,274.84
260.16,262.26,262.26
237.46,262.63,262.63
260.16,262.26,262.26
247.98,80.7221,262.66
274.53,274.53,274.53
282.55,299.33,299.33
337.35,347.84,347.84
167.37,120.158,321.33
0.00,0,310.69
0.00,0,274.4
0.00,0,225.13
0.00,0,225.48
0.00,0,225.09
0.00,0,225.47
0.00,0,225.09
0.00,0,225.46
105.04,111.337,294.51
353.74,372.62,372.62
357.56,372.24,372.24
348.18,348.18,348.18
335.22,347.8,347.8
323.74,323.74,323.74
298.92,298.92,298.92
274.85,221.344,274.85
312.09,312.09,312.09
312.47,312.47,312.47
312.09,312.09,312.09
312.47,312.47,312.47
324.31,324.31,324.31
386.52,386.52,386.52
468.71,468.71,468.71
498.71,498.71,588.73
503.74,504.271,1275.83
48.61,49.1482,1239.06
0.00,0,1190.14
0.00,0,1190.09
0.00,0,1140.23
0.00,0,1190.02
159.16,182.235,1190
564.26,564.256,1190.01
1130.57,1130.57,1259.44
1137.83,1137.83,1137.83
888.68,888.68,888.68
864.23,864.23,864.23
664.92,664.92,664.92
640.48,640.48,640.48
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
386.50,386.5,386.5
466.09,466.09,466.09
555.04,555.042,588.46
859.58,859.575,1283.15
566.90,566.898,1239.02
215.34,215.335,1190.1
81.60,60.1175,1190.04
1.91,0,1140.18
265.76,265.76,1189.98
374.61,374.608,1190.01
721.96,721.958,1190.02
1103.68,1147.43,1259.43
1129.41,1137.8,1137.8
850.90,888.65,888.65
864.22,864.22,864.22
664.90,664.9,664.9
640.46,640.46,640.46
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
323.92,323.92,323.92
386.13,386.13,386.13
466.09,466.09,466.09
583.07,583.065,598.73
954.40,954.398,1275.63
488.80,488.802,1238.83
290.35,290.346,1189.92
89.88,0.991913,1190.17
151.70,151.696,1141.29
133.08,133.075,1192.22
1031.87,1031.87,1191.23
956.63,958.261,1189.89
1147.43,1147.43,1259.29
1137.69,1137.69,1137.69
888.54,888.54,888.54
864.11,864.11,864.11
664.80,664.8,664.8
640.37,640.37,640.37
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
467.69,465.78,465.78
610.18,608.825,609.66
1147.43,1147.43,1290.44
1118.50,1118.5,1244.65
1012.55,1012.55,1195.72
708.68,708.681,1195.75
614.48,614.484,1151.68
608.16,608.16,1242.06
1040.77,1040.77,1284.93
948.17,948.238,1295.16
1147.43,1147.43,1341.95
1147.43,1147.43,1213.02
911.69,911.69,911.69
864.15,864.15,864.15
664.83,664.83,664.83
640.39,640.39,640.39
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
465.71,465.71,465.71
481.52,481.517,598.48
680.23,680.23,1275.49
349.86,349.858,1238.78
253.34,253.337,1189.88
1.33,0,1189.88
0.17,0,1140.55
37.29,0,1191.3
236.40,212.537,1191.62
794.37,821.09,1190.36
1128.56,1147.43,1259.26
1120.88,1137.66,1137.66
888.50,888.5,888.5
864.08,864.08,864.08
664.77,664.77,664.77
640.35,640.35,640.35
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
298.53,298.53,298.53
465.86,465.86,465.86
357.76,357.757,449.03
696.16,696.161,777.2
65.60,65.6029,740.44
0.00,0,691.55
0.00,0,692.13
0.00,0,704.33
0.00,0,780.59
0.00,0,446.98
0.00,0,416.69
231.20,329.776,424.6
341.95,402.77,402.77
337.16,370.72,370.72
310.62,346.28,346.28
331.60,346.28,346.28
315.55,321.84,321.84
293.20,115.452,297.39
270.84,272.94,272.94
258.62,260.72,260.72
258.62,126.42,260.72
255.57,261.86,261.86
255.94,262.23,262.23
270.65,274.84,274.84
298.91,298.91,298.91
348.17,348.17,348.17
308.59,316.977,331.18
250.66,250.659,311.02
0.23,0,273.97
0.00,0,224.33
0.00,0,283.76
80.56,80.56,306.55
77.02,77.0229,281.5
146.95,146.95,266.42
146.29,146.291,223.57
285.68,285.68,292.99
370.72,370.72,370.72
370.72,370.72,370.72
346.28,346.28,346.28
347.41,347.41,347.41
323.35,323.35,323.35
299.28,299.28,299.28
274.46,274.46,274.46
312.46,312.46,312.46
312.09,312.09,312.09
312.46,312.46,312.46
312.11,312.11,312.11
324.75,324.75,324.75
386.22,386.22,386.22
466.39,466.39,466.39
590.12,590.118,598.89
1124.73,988.933,1275.72
713.70,774.528,1250.11
77.19,35.6373,1190.04
1.10,0,1189.97
0.81,0,1140.16
242.22,137.888,1189.95
189.62,252.542,1189.92
579.09,639.158,1189.93
1118.07,1147.43,1259.38
1083.27,1137.8,1137.8
865.58,888.65,888.65
864.22,864.22,864.22
664.90,664.9,664.9
640.47,640.47,640.47
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
312.46,312.46,312.46
324.31,324.31,324.31
386.52,386.52,386.52
466.05,466.05,466.05
508.63,508.63,598.65
713.96,713.957,1275.59
314.20,314.202,1238.84
7.34,0,1189.92
2.01,0,1190.17
0.41,0,1140.09
0.92,0,1214.03
150.93,44.7898,1213.13
505.75,526.719,1189.86
1031.42,1081.76,1259.29
1060.11,1137.71,1137.71
840.33,888.57,888.57
864.14,864.14,864.14
664.84,664.84,664.84
640.42,640.42,640.42
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
312.46,312.46,312.46
324.30,324.3,324.3
386.51,386.51,386.51
465.96,465.96,465.96
538.26,538.259,598.62
1119.86,1119.86,1275.67
969.32,969.318,1238.96
906.38,906.384,1190.02
967.29,967.292,1189.94
616.27,616.271,1140.1
627.64,627.64,1189.9
896.43,896.427,1189.88
959.05,960.12,1189.87
1147.43,1147.43,1259.33
1137.76,1137.76,1137.76
888.61,888.61,888.61
864.18,864.18,864.18
664.87,664.87,664.87
640.44,640.44,640.44
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
324.68,324.68,324.68
386.13,386.13,386.13
465.94,465.94,465.94
581.96,581.961,609.74
876.31,876.314,1275.66
510.64,510.644,1238.95
194.37,194.369,1190.02
250.38,250.374,1190.05
0.37,0,1140.23
89.15,0,1195.71
410.94,410.935,1245.97
923.96,924.084,1229.86
1147.43,1147.43,1259.31
1137.76,1137.76,1137.76
888.62,888.62,888.62
864.20,864.2,864.2
664.89,664.89,664.89
640.46,640.46,640.46
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
312.08,312.08,312.08
312.46,312.46,312.46
324.33,324.33,324.33
386.54,386.54,386.54
466.19,466.19,466.19
491.70,491.703,598.85
651.37,651.368,1275.66
163.83,163.831,1238.85
0.00,0,1189.95
0.00,0,1190.77
0.00,0,1142.04
0.00,0,1192.46
33.25,57.3461,1191.51
486.83,357.324,1190.08
977.90,863.078,1259.31
1062.22,1137.73,1137.73
842.45,888.59,888.59
822.22,864.17,864.17
608.23,664.86,664.86
640.44,640.44,640.44
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
261.86,261.86,261.86
262.25,262.25,262.25
262.63,262.63,262.63
274.48,274.48,274.48
299.30,299.3,299.3
466.12,466.12,466.12
335.16,335.161,449.2
157.82,157.822,777.31
0.00,0,740.54
0.00,0,691.63
0.00,0,691.62
0.00,0,691.6
0.00,0,691.57
0.00,0,355.17
0.00,0,355.18
129.13,128.058,424.68
369.33,402.89,402.89
314.09,370.72,370.72
298.04,346.28,346.28
298.04,346.28,346.28
286.55,322.21,322.21
253.14,299.28,299.28
230.41,92.5221,274.46
239.55,262.62,262.62
260.19,262.29,262.29
262.68,262.68,262.68
256.01,80.3621,262.3
274.89,274.89,274.89
303.36,307.55,307.55
357.07,365.46,365.46
300.51,308.899,352.76
0.00,0,328.27
0.00,0,274.04
0.00,0,225.48
0.00,0,225.6
0.00,0,238.26
0.00,0,238.83
0.00,0,225.46
0.00,0,225.08
88.50,0,284.62
324.00,372.24,372.24
345.35,372.62,372.62
303.76,347.81,347.81
314.99,365.33,365.33
307.08,344.83,344.83
274.56,316.51,316.51
243.60,114.092,296.03
252.68,279.95,279.95
281.75,283.85,283.85
275.82,181.311,280.01
275.53,283.92,283.92
284.34,292.73,292.73
310.19,322.77,322.77
365.32,367.42,367.42
249.34,251.434,355.03
0.00,0,328.39
0.00,0,297.77
0.00,0,242.73
0.00,0,246.55
0.00,0,238.32
0.00,0,225.09
0.00,0,225.47
0.00,0,225.09
0.63,0,295.74
357.92,389.38,389.38
360.50,394.06,394.06
320.93,299.12,364.98
338.21,369.67,369.67
347.32,347.32,347.32
320.92,320.92,320.92
291.82,291.82,291.82
334.14,334.14,334.14
331.05,331.05,331.05
347.46,347.46,347.46
331.27,331.27,331.27
348.62,348.62,348.62
405.35,405.35,405.35
474.85,474.85,474.85
575.86,575.861,599.88
810.64,844.201,1276.13
364.06,403.906,1239.15
49.60,0,1190.14
0.79,0,1190.09
0.52,0,1140.27
0.35,0,1189.97
271.97,274.065,1189.93
599.81,438.85,1189.94
1095.24,955.251,1249.14
1133.63,1137.82,1137.82
871.90,888.68,888.68
840.66,870.02,870.02
618.87,665.01,665.01
640.58,640.58,640.58
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
386.50,386.5,386.5
466.34,466.34,466.34
536.02,536.022,598.89
778.35,803.52,1275.76
328.92,356.185,1239.05
268.22,312.268,1190.12
36.89,2.25827,1190.1
1.51,0,1140.28
2.04,0,1190.08
211.90,226.584,1190.07
465.99,497.45,1190.04
1014.56,1033.43,1249.19
1112.68,1137.85,1137.85
878.22,888.71,888.71
862.19,864.29,864.29
662.88,664.98,664.98
640.54,640.54,640.54
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
312.08,312.08,312.08
324.69,324.69,324.69
386.14,386.14,386.14
466.37,466.37,466.37
593.94,593.937,598.95
951.72,953.813,1275.88
511.81,520.203,1239.11
130.47,3.36414,1190.11
1.94,0,1190.07
0.72,0,1140.2
21.78,23.0289,1189.99
294.25,315.221,1189.94
682.24,690.747,1189.93
1130.65,1147.43,1249.13
1135.73,1137.83,1137.83
886.58,888.68,888.68
851.67,864.25,864.25
652.36,664.94,664.94
640.51,640.51,640.51
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
311.70,311.7,311.7
312.08,312.08,312.08
312.46,312.46,312.46
324.31,324.31,324.31
386.51,386.51,386.51
466.27,466.27,466.27
529.72,529.716,598.85
724.00,740.781,1275.68
319.65,332.235,1238.91
35.73,0,1189.97
17.97,0,1189.95
0.53,0,1140.75
65.88,0,1192.17
214.62,247.371,1191.83
509.43,526.204,1190.18
1038.90,1043.09,1249.03
1129.33,1137.72,1137.72
886.49,888.59,888.59
862.10,864.2,864.2
656.54,664.93,664.93
640.48,640.48,640.48
384.61,384.61,384.61
322.79,322.79,322.79
261.49,261.49,261.49
262.25,262.25,262.25
262.64,262.64,262.64
262.26,262.26,262.26
274.89,274.89,274.89
298.94,298.94,298.94
466.18,466.18,466.18
394.87,394.867,449.38
563.81,563.813,777.48
426.58,426.58,740.71
138.74,138.74,691.81
0.00,0,691.7
358.56,392.12,691.63
394.76,407.347,691.61
134.24,99.0744,355.23
0.60,0,355.24
266.11,278.699,414.46
396.65,402.94,402.94
358.14,370.72,370.72
329.50,346.28,346.28
337.89,346.28,346.28
305.06,321.84,321.84
284.81,297.39,297.39
256.92,273.7,273.7
249.65,80.2921,262.23
255.95,262.24,262.24
258.42,262.61,262.61
262.24,262.24,262.24
270.65,274.84,274.84
294.72,298.91,298.91
341.89,348.18,348.18
288.99,288.99,331.18
0.00,0,311.02
0.00,0,273.97
0.00,0,225.46
0.00,0,233.67
0.00,0,300.21
0.00,0,272.7
0.00,0,232.11
0.00,0,223.57
245.87,63.9278,283.67
372.61,190.672,372.61
372.23,372.23,372.23
348.17,348.17,348.17
347.79,347.79,347.79
323.74,323.74,323.74
303.20,249.694,303.2
2.96E+02,296.39,296.39
