original_load,net_load,pv_cf,reopt_grid_to_load,python_dispatcher,original_load_hold
7726,7726,0,299.13,2.34E+02,299.13
7727,7727,0,0,2.10E+02,275.18
7728,7728,0,322.35,2.57E+02,322.35
7729,7729,0,75.9214,3.25E+02,389.59
7730,7730,0,362.64,2.98E+02,362.64
7731,7731,0,389.1,3.24E+02,389.1
7732,7732,0,377.36,3.12E+02,377.36
7733,7733,0,428.52,3.63E+02,428.52
7734,7734,0,440.97,3.76E+02,440.97
7735,7722.028919,0.00596709,232.008,1.90E+02,440.91
7736,7285.762236,0.207123,0,-5.68E+00,415.96
7737,6858.592586,0.404094,0,-9.47E+00,407.84
7738,6953.562489,0.360865,0,-2.50E+02,252.05
7739,6934.200785,0.370232,0,-5.66E+02,225.82
7740,7177.976114,0.258548,0,-9.51E+02,225.35
7741,7568.447442,0.0793794,0,-6.08E+02,225.79
7742,7590.40215,0.0697396,0,-3.99E+02,230.71
7743,7547.945444,0.089731,0,-1.10E+01,361.77
7744,7744,0,349.237,3.25E+02,402.83
7745,7745,0,507.72,4.64E+02,507.72
7746,7746,0,480.58,4.37E+02,480.58
7747,7747,0,483.81,4.40E+02,483.81
7748,7748,0,456.49,4.13E+02,456.49
7749,7749,0,460.51,4.39E+02,460.51
7750,7750,0,92.2114,3.63E+02,405.88
7751,7751,0,406.05,3.63E+02,406.05
7752,7752,0,416.87,3.74E+02,416.87
7753,7753,0,442.5,3.99E+02,442.5
7754,7754,0,415.57,3.94E+02,415.57
7755,7755,0,449.82,4.06E+02,449.82
7756,7756,0,448.11,4.05E+02,448.11
7757,7757,0,523.86,4.80E+02,523.86
7758,7758,0,586.783,5.43E+02,594.29
7759,7571.854054,0.0860928,157.658,2.23E+02,661.3
7760,7125.27655,0.291992,456.496,3.98E+02,1332.34
7761,6748.797042,0.465644,0,3.95E+00,1295.6
7762,6628.657188,0.521372,0,9.49E+00,1247.09
7763,6458.531492,0.600095,0,-1.77E+00,1247.74
7764,6626.911782,0.523095,0,-2.87E+00,1208.52
7765,7294.128811,0.216615,56.9301,4.86E+00,1284.78
7766,7449.29258,0.145695,352.883,3.13E+02,1297.96
7767,7631.995406,0.0621062,849.434,8.25E+02,1282.56
7768,7768,0,1182.68,1.14E+03,1342.18
7769,7769,0,1182.68,1.14E+03,1217.49
7770,7770,0,960.44,9.60E+02,960.44
7771,7771,0,928.71,9.29E+02,928.71
7772,7772,0,724.3,7.24E+02,724.3
7773,7773,0,698.19,6.98E+02,698.19
7774,7774,0,384.61,3.85E+02,384.61
7775,7775,0,323.21,3.23E+02,323.21
7776,7776,0,312.65,3.13E+02,312.65
7777,7777,0,312.28,3.12E+02,312.28
7778,7778,0,370.03,3.70E+02,370.03
7779,7779,0,442.42,4.42E+02,442.42
7780,7780,0,427.9,4.28E+02,427.9
7781,7781,0,514.14,5.14E+02,514.14
7782,7782,0,602.14,6.02E+02,602.14
7783,7654.427156,0.0591474,621.9,6.44E+02,663.19
7784,7134.603603,0.298742,1182.68,1.14E+03,1338.65
7785,6793.565241,0.45609,1074.56,1.06E+03,1322.3
7786,6732.856258,0.484478,1009.75,9.98E+02,1291.48
7787,6515.481498,0.584937,937.563,9.42E+02,1292.28
7788,7023.13294,0.351862,943.797,9.54E+02,1247.84
7789,6824.630851,0.443639,952.311,9.54E+02,1302.44
7790,7235.847335,0.254927,1132.21,1.14E+03,1316.76
7791,7666.589056,0.0572328,1182.68,1.14E+03,1324.36
7792,7792,0,1182.68,1.14E+03,1378.18
7793,7793,0,1182.68,1.14E+03,1238.27
7794,7794,0,969.78,9.70E+02,969.78
7795,7795,0,926.81,9.27E+02,926.81
7796,7796,0,725.26,7.25E+02,725.26
7797,7797,0,702.67,7.03E+02,702.67
7798,7798,0,384.61,3.85E+02,384.61
7799,7799,0,323.21,3.23E+02,323.21
7800,7800,0,312.69,3.13E+02,312.69
7801,7801,0,312.34,3.12E+02,312.34
7802,7802,0,402.14,4.02E+02,402.14
7803,7803,0,438.69,4.39E+02,438.69
7804,7804,0,424.73,4.25E+02,424.73
7805,7805,0,510.11,5.10E+02,510.11
7806,7806,0,594.4,5.94E+02,594.4
7807,7590.996823,0.099368,528.705,5.48E+02,579.17
7808,7140.12221,0.307244,1182.68,1.14E+03,1348.31
7809,6813.256829,0.458072,1035.39,1.05E+03,1310.66
7810,6756.571494,0.484609,953.102,9.39E+02,1286.34
7811,6860.899477,0.437075,884.622,8.93E+02,1307.53
7812,6686.395809,0.517812,919.364,9.27E+02,1278.46
7813,7457.988579,0.163316,1037.51,1.03E+03,1340.93
7814,7268.298953,0.251039,1145.17,1.14E+03,1344.32
7815,7500.027248,0.144897,1182.68,1.14E+03,1345.06
7816,7816,0,1182.68,1.14E+03,1408.34
7817,7817,0,1182.68,1.14E+03,1266.49
7818,7818,0,991.51,9.92E+02,991.51
7819,7819,0,960.2,9.60E+02,960.2
7820,7820,0,753.02,7.53E+02,753.02
7821,7821,0,721,7.21E+02,721
7822,7822,0,384.61,3.85E+02,384.61
7823,7823,0,322.79,3.23E+02,322.79
7824,7824,0,260.72,2.61E+02,260.72
7825,7825,0,262.8,2.63E+02,262.8
7826,7826,0,262.4,2.62E+02,262.4
7827,7827,0,262.84,2.63E+02,262.84
7828,7828,0,274.64,2.75E+02,274.64
7829,7829,0,299.57,3.00E+02,299.57
7830,7830,0,444.32,4.44E+02,444.32
7831,7743.182953,0.0403985,367.829,3.65E+02,443.11
7832,7237.260876,0.273598,181.854,1.73E+02,397.27
7833,7128.511576,0.324086,0,2.36E+00,274.56
7834,6848.558325,0.453333,0,8.51E+00,250.85
7835,6539.674368,0.595889,17.1134,6.78E+00,260.89
7836,6570.835427,0.582014,5.35592,2.09E+01,255.18
7837,6863.864037,0.447672,83.1249,7.55E+01,263.09
7838,7184.660384,0.300556,109.217,1.03E+02,255.4
7839,7547.390928,0.134149,204.355,2.02E+02,263.37
7840,7840,0,322.696,3.23E+02,324.99
7841,7841,0,410.66,4.11E+02,410.66
7842,7842,0,402.72,4.03E+02,402.72
7843,7843,0,386.17,3.86E+02,386.17
7844,7844,0,396.31,3.96E+02,396.31
7845,7845,0,395.49,3.95E+02,395.49
7846,7846,0,336.62,3.37E+02,336.62
7847,7847,0,326.75,3.27E+02,326.75
7848,7848,0,349.42,3.49E+02,349.42
7849,7849,0,350.51,3.51E+02,350.51
7850,7850,0,356.15,3.56E+02,356.15
7851,7851,0,364.05,3.64E+02,364.05
7852,7852,0,370.73,3.71E+02,370.73
7853,7853,0,458.45,4.58E+02,458.45
7854,7854,0,656.16,6.56E+02,656.16
7855,7685.480503,0.0779841,685.428,7.08E+02,763.42
7856,7275.746879,0.266934,1089.2,1.10E+03,1458.31
7857,6950.813979,0.416873,982.724,9.90E+02,1424.4
7858,7017.457485,0.386675,452.042,4.13E+02,1375.64
7859,6765.832805,0.50289,288.414,2.68E+02,1375.92
7860,6807.545343,0.484161,387.345,3.74E+02,1315.74
7861,7115.216467,0.343083,284.847,2.62E+02,1357.13
7862,7219.711831,0.295472,813.498,8.17E+02,1353.81
7863,7531.502249,0.152499,1051.4,1.06E+03,1350.44
7864,7864,0,1182.68,1.14E+03,1415.69
7865,7865,0,1182.68,1.14E+03,1286.23
7866,7866,0,1031.88,1.03E+03,1031.88
7867,7867,0,1005.76,1.01E+03,1005.76
7868,7868,0,803.85,8.04E+02,803.85
7869,7869,0,767.79,7.68E+02,767.79
7870,7870,0,384.61,3.85E+02,384.61
7871,7871,0,322.79,3.23E+02,322.79
7872,7872,0,242.478,2.61E+02,260.72
7873,7873,0,260.72,2.61E+02,260.72
7874,7874,0,275.36,2.75E+02,275.36
7875,7875,0,287.23,2.87E+02,287.23
7876,7876,0,275.03,2.75E+02,275.03
7877,7877,0,299.07,2.99E+02,299.07
7878,7878,0,600.21,6.00E+02,600.21
7879,7859.691358,0.00888256,348.837,3.42E+02,519.21
7880,7788.551452,0.0420691,350.928,3.29E+02,867.05
7881,7501.233686,0.174704,383.954,3.63E+02,871.09
7882,7314.198233,0.261206,0,1.83E+01,839.13
7883,7244.400718,0.293775,0,1.72E+01,854.43
7884,7312.737592,0.262798,0,8.69E-01,858.94
7885,7438.559812,0.205376,386.229,3.23E+02,861.27
7886,7733.746758,0.0700411,0,9.92E-01,523.91
7887,7792.070377,0.0436705,0,1.45E+02,522.15
7888,7888,0,563.143,5.19E+02,587.75
7889,7889,0,551.53,5.08E+02,551.53
7890,7890,0,370.72,3.27E+02,370.72
7891,7891,0,32.6114,3.03E+02,346.28
7892,7892,0,346.28,3.03E+02,346.28
7893,7893,0,360.8,3.39E+02,360.8
7894,7894,0,306.35,2.85E+02,306.35
7895,7895,0,275.05,2.32E+02,275.05
7896,7896,0,262.41,2.19E+02,262.41
7897,7897,0,262.83,2.41E+02,262.83
7898,7898,0,245.794,2.19E+02,262.41
7899,7899,0,337.14,2.94E+02,337.14
7900,7900,0,404.67,3.83E+02,404.67
7901,7901,0,404.11,3.61E+02,404.11
7902,7902,0,479.46,4.36E+02,479.46
7903,7883.300644,0.0090623,161.11,1.07E+02,417.19
7904,7845.188653,0.027055,0,-1.97E+02,393.52
7905,7530.370304,0.172341,0,-7.00E+02,274.58
7906,7704.185237,0.0928409,0,-9.28E+02,250.69
7907,7665.639796,0.111033,0,-1.09E+03,247.21
7908,7675.084892,0.107148,0,-1.09E+03,223.57
7909,7731.911218,0.0814662,0,-8.90E+02,223.57
7910,7796.269658,0.0523194,0,-5.65E+02,223.57
7911,7875.23931,0.016451,0,-3.45E+01,223.57
7912,7912,0,281.018,2.80E+02,309.17
7913,7913,0,429.92,4.30E+02,429.92
7914,7914,0,444.16,4.44E+02,444.16
7915,7915,0,397.12,3.97E+02,397.12
7916,7916,0,387.73,3.88E+02,387.73
7917,7917,0,356.12,3.56E+02,356.12
7918,7918,0,336.18,3.36E+02,336.18
7919,7919,0,299.81,3.00E+02,299.81
7920,7920,0,312.65,3.13E+02,312.65
7921,7921,0,312.23,3.12E+02,312.23
7922,7922,0,312.67,3.13E+02,312.67
7923,7923,0,312.26,3.12E+02,312.26
7924,7924,0,324.93,3.25E+02,324.93
7925,7925,0,386.32,3.86E+02,386.32
7926,7926,0,620.63,6.10E+02,620.63
7927,7907.0479,0.00917857,668.499,6.67E+02,702.49
7928,7674.749274,0.116503,1182.68,1.14E+03,1388.77
7929,7042.369214,0.407877,1067.77,1.08E+03,1368.27
7930,6824.735775,0.508455,1034.93,1.06E+03,1341.68
7931,7538.960581,0.18035,952.962,9.54E+02,1358.77
7932,7612.103659,0.147162,1010.88,1.03E+03,1312.63
7933,7411.895161,0.239724,1076.86,1.08E+03,1364.64
7934,7774.659833,0.0733013,1182.68,1.14E+03,1373.22
7935,7800.568629,0.0618425,1182.68,1.14E+03,1381.08
7936,7936,0,1182.68,1.14E+03,1450.18
7937,7937,0,1182.68,1.14E+03,1325.79
7938,7938,0,1064.21,1.09E+03,1064.21
7939,7939,0,1002.91,1.03E+03,1002.91
7940,7940,0,770.65,7.97E+02,770.65
7941,7941,0,714.61,7.41E+02,714.61
7942,7942,0,384.61,4.11E+02,384.61
7943,7943,0,322.79,3.49E+02,322.79
7944,7944,0,311.81,3.38E+02,311.81
7945,7945,0,312.67,3.39E+02,312.67
7946,7946,0,312.26,3.38E+02,312.26
7947,7947,0,312.74,3.39E+02,312.74
7948,7948,0,440.33,4.66E+02,440.33
7949,7949,0,486.43,5.13E+02,486.43
7950,7950,0,594.69,6.21E+02,594.69
7951,7928.969276,0.0101348,578.75,5.83E+02,578.75
7952,7697.458054,0.117097,1182.68,1.14E+03,1349.22
7953,7629.24087,0.148939,1182.68,1.14E+03,1298.5
7954,7848.374777,0.0485908,931.809,9.44E+02,1254.62
7955,7661.225853,0.135145,1182.68,8.65E+02,1267.74
7956,7825.782265,0.0599041,845.776,8.55E+02,1235.11
7957,7832.675572,0.057193,1182.68,9.76E+02,1291.42
7958,7798.056177,0.073579,976.388,9.80E+02,1294.82
7959,7869.348508,0.0412424,1100.21,1.14E+03,1290.6
7960,7960,0,1182.68,1.14E+03,1345.67
7961,7961,0,1182.68,1.14E+03,1210.22
7962,7962,0,952.85,9.79E+02,952.85
7963,7963,0,923.64,9.50E+02,923.64
7964,7964,0,723.72,7.50E+02,723.72
7965,7965,0,698.91,7.25E+02,698.91
7966,7966,0,384.61,4.11E+02,384.61
7967,7967,0,323.63,3.50E+02,323.63
7968,7968,0,312.25,3.38E+02,312.25
7969,7969,0,312.73,3.39E+02,312.73
7970,7970,0,312.31,3.38E+02,312.31
7971,7971,0,373.31,3.99E+02,373.31
7972,7972,0,425.01,4.51E+02,425.01
7973,7973,0,512.1,5.38E+02,512.1
7974,7974,0,595.68,6.22E+02,595.68
7975,7950.671601,0.0111918,578.63,3.97E+02,578.63
7976,7672.322157,0.139701,1182.68,8.40E+02,1354.09
7977,7128.251504,0.39045,789.495,7.94E+02,1308.12
7978,6883.587234,0.503463,949.134,9.61E+02,1276.95
7979,6739.675031,0.570127,549.156,4.52E+02,1301.89
7980,6852.593753,0.518641,246.495,2.29E+02,1271.65
7981,7027.173635,0.438789,592.244,5.85E+02,1331.29
7982,7475.129006,0.233176,875.799,8.75E+02,1326.65
7983,7871.146926,0.0514558,1098.8,1.11E+03,1304.62
7984,7984,0,1182.68,1.14E+03,1349.53
7985,7985,0,1182.68,1.14E+03,1216.02
7986,7986,0,954.27,9.80E+02,954.27
7987,7987,0,923.89,9.50E+02,923.89
7988,7988,0,724.24,7.50E+02,724.24
7989,7989,0,699.54,7.26E+02,699.54
7990,7990,0,384.61,4.11E+02,384.61
7991,7991,0,323.63,3.50E+02,323.63
7992,7992,0,312.24,3.38E+02,312.24
7993,7993,0,312.72,3.39E+02,312.72
7994,7994,0,312.32,3.38E+02,312.32
7995,7995,0,312.83,3.39E+02,312.83
7996,7996,0,391.68,4.18E+02,391.68
7997,7997,0,511.27,5.37E+02,511.27
7998,7998,0,600.18,6.26E+02,600.18
7999,7972.990407,0.0119652,670.52,6.53E+02,670.52
8000,7953.120694,0.0215659,868.278,8.74E+02,1338.94
8001,7631.47649,0.169992,686.744,6.86E+02,1329.03
8002,7711.390862,0.133689,474.322,4.47E+02,1306.06
8003,7261.707476,0.341017,668.241,6.46E+02,1332.84
8004,7861.788489,0.0654216,912.519,9.27E+02,1297.89
8005,7661.39435,0.158069,743.258,7.44E+02,1351.97
8006,7395.570604,0.280816,1062.9,1.08E+03,1352.76
8007,7684.199503,0.148498,1182.68,1.14E+03,1350.4
8008,8008,0,1182.68,1.14E+03,1410.26
8009,8009,0,1182.68,1.14E+03,1280.12
8010,8010,0,988.54,1.01E+03,988.54
8011,8011,0,929.01,9.55E+02,929.01
8012,8012,0,726.28,7.52E+02,726.28
8013,8013,0,699.71,7.26E+02,699.71
8014,8014,0,384.61,4.11E+02,384.61
8015,8015,0,324.07,3.50E+02,324.07
8016,8016,0,312.77,3.39E+02,312.77
8017,8017,0,312.36,3.39E+02,312.36
8018,8018,0,312.89,3.39E+02,312.89
8019,8019,0,403.51,4.30E+02,403.51
8020,8020,0,450.84,4.77E+02,450.84
8021,8021,0,488.22,4.94E+02,488.22
8022,8022,0,601.61,6.39E+02,601.61
8023,7890.043314,0.0611641,673.17,6.39E+02,673.17
8024,7655.872051,0.16935,1129.02,1.11E+03,1334.76
8025,7245.516511,0.358586,1129.02,1.11E+03,1302.31
8026,7385.866037,0.294481,1129.02,1.06E+03,1258.74
8027,7175.127796,0.391887,1023.1,1.06E+03,1260.62
8028,7482.777182,0.250819,1129.02,1.03E+03,1211.71
8029,7602.404159,0.196247,1091.57,1.11E+03,1265.07
8030,7642.640707,0.178197,1129.02,1.11E+03,1277.38
8031,7709.286388,0.147998,1129.02,1.11E+03,1291.92
8032,8031.416095,0.000268614,1129.02,1.11E+03,1388.12
8033,8033,0,1129.02,1.11E+03,1263.71
8034,8034,0,1019.57,1.02E+03,1019.57
8035,8035,0,999.32,9.99E+02,999.32
8036,8036,0,799.3,7.99E+02,799.3
8037,8037,0,773.39,7.73E+02,773.39
8038,8038,0,384.61,3.85E+02,384.61
8039,8039,0,322.79,3.23E+02,322.79
8040,8040,0,260.72,2.61E+02,260.72
8041,8041,0,260.72,2.61E+02,260.72
8042,8042,0,301.54,3.02E+02,301.54
8043,8043,0,330.58,3.31E+02,330.58
8044,8044,0,327.57,3.28E+02,327.57
8045,8045,0,362.94,3.63E+02,362.94
8046,8046,0,627.59,6.28E+02,627.59
8047,7878.159371,0.0776718,570.566,5.70E+02,579.95
8048,7485.697871,0.258676,746.688,7.40E+02,904.34
8049,7098.451681,0.437281,585.2,5.73E+02,865.47
8050,7015.389821,0.475952,507.394,4.94E+02,818.11
8051,6825.606723,0.563718,121.417,9.15E+01,826.68
8052,6737.286514,0.604808,195.332,1.68E+02,848.67
8053,6927.750133,0.517649,245.973,2.20E+02,863.86
8054,7248.829071,0.370403,84.2861,6.55E+01,527.63
8055,7666.19515,0.178862,321.651,3.13E+02,526.64
8056,8031.505525,0.0112682,585.686,5.85E+02,603.62
8057,8057,0,564.58,5.65E+02,564.58
8058,8058,0,370.72,3.71E+02,370.72
8059,8059,0,346.28,3.46E+02,346.28
8060,8060,0,346.28,3.46E+02,346.28
8061,8061,0,321.84,3.22E+02,321.84
8062,8062,0,297.39,2.97E+02,297.39
8063,8063,0,272.94,2.73E+02,272.94
8064,8064,0,260.72,2.61E+02,260.72
8065,8065,0,260.72,2.61E+02,260.72
8066,8066,0,333.64,3.34E+02,333.64
8067,8067,0,302.67,3.03E+02,302.67
8068,8068,0,312.27,3.12E+02,312.27
8069,8069,0,328.47,3.28E+02,328.47
8070,8070,0,379.13,3.79E+02,379.13
